timestamp,speaker,words,tags
,Kazumo,"Well, you know. But I, I don’t remember back home, the only time we used Japanese that I know of, is that when we played baseball, and if I was playing with, most of the ga-, I played with some of the Caucasian boys, too. But if, for playing a Japanese, if we were a Japanese team playing against a Eng-, you know American, uh…[gestures]",
,Lisa,Caucasian.,
,Kazumo,"Caucasian team. Then we might start to use Japanese to do things, like, for example, our bunt sig-, our bunt signal was very easy. Because instead of making hand-signals and all that kind of stuff for bunts signals, we’d just say “otose,” which means “drop it,” see. So that means to bunt, you know. [laughter]",
,Lisa,That’s great.,
,Kazumo,"So things like that were used. And I guess there are some other terminologies that we might’ve used, but I can’t remember them now. But yeah, there were, when we were playing ball, or something.",
,Kazumo,"See, we, we had the Courier League, and so we played a lot of ball against other Nisei teams, essentially around the whole area there. And in that, in that team, I was on the Busei, Buddhist church team. You know, this gets into some of the questions about church orientation, and all that. But I played with the Busei team. But in Tacoma, after the Courier League was pretty much over, or even during that time period, we liked to play against some of the other – some of us that really liked to play ball – we would-.",
0:55:00,Kazumo,"So we, we had a group that played, that played against – well, not semi-pro teams, but some, you know, fairly good, good teams. In fact, we remember going up to, what was the name of the lighted ballpark, baseball park, up on, uh, in Tacoma? I don’t think it’s, maybe it’s not there anymore.",
,Male Voice,Cheney.,
,Kazumo,"They used to play prof, semi-pro, I mean, they used to play Class B ball there. But…",
,Lisa,Was it Cheney? Was it Cheney Stadium?,
,Kazumo,The which?,
,Lisa,Cheney?,
,Mary,Cheney Stadium?,
,Kazumo,"No, it was before, no after, I mean before, before Cheney. Gosh, I can’t – well, anyhow, I remember playing under the lights, you know? Which we thought was, that was a thrill for us to be able to play under the lights, you know. Because you just don’t do… But to do that, for example, we had a team, and we were a mixture of, you know, the Busei group, and the more of the, the other group was called the Crusaders for basketball, and it was the Nippons, I think, for the baseball. But, so, some of the fellows that I played with were guys like George Omori, or Keji Omori, I don’t know if that name’s come up, but he was a pretty good ball player, I played with him. I played with Min Nakamura, now he was, he played with the Nippons, which was, you know. So we had a mixture of players that were essentially Christian church, Buddhist church, independent, whatever, and we played. There was again an occasion when I played with the team where we had a coach that was, used to be a semi-play ball player, and played with him, and so. So one of things about, you know, whether we even mixed, you know, the question sounds like “did the Christians and the Methodists mix?” Yeah, as far as I [thumped lapel mic] was concerned, we mixed a lot. Now I don’t know what you hear from others, but for me, it was sports again.",
,Lisa,"And just the language question: You said that you were speaking English with other Japanese-Americans, how about when you spoke with other Isei?",
,Kazumo,"Isseis, it was mostly Japanese. I would say with, I can’t remember – I would say just about all Japanese. The only one that might’ve been – I, I spoke a lot with, that might’ve got some English into it, would’ve been Dr. Kuki. And that’s, he was a dentist in Tacoma. But with him, Dr. Kuki, where I spoke, might’ve had a mixture of English into it, would’ve been in Chicago. Dr. Kuki lived in Chicago. And I don’t know why, but I turned out to be one of those boys that Dr. Kuki liked to talk with, I guess. Or tell us what to do, more. [laughter from everyone] Dr. Kuki was a dentist that, he was a tough dentist, in Tacoma. Peop-, people that went to him, they all complained about the way he treated them. [laughter from everyone] Anyhow, he came out here with, he used to tell us what we youngsters ought to do. And I guess I was a good audience.",
,Mary,"[laughter] Well, that means that as a kid you have to kind of intuitively know, this person I speak Japanese to, and this, these people I can speak English to, and…",
,Kazumo,"Yeah, and see even if you start talking, well, like the Dr. Kuki situation, you start talking, if you start with Japanese, because you can’t express it in Japanese, because you don’t know the word or whatever. I, you know, Dr. Munekata may be able to do it, you know, but you’ve got to understand that Dr. Munekata was a darn good Japanese student. But more than that, he married a gal from Japan, so you know, his life is a lot more Japanese-y than I, than my life would be, obviously. You know, there’s reasons for that. And then he had his, his patients were Japanese. So, not all of them, of course, but a lot of them. So, you could understand that his, he would have to – now, the only thing I can say is that even though my Japanese wasn’t good, my days that I retire – after retirement, I was able to go to Japan and make money, using my Japanese. [laughter from everyone] Poor Japanese!",
1:00:05,Lisa,"But it got better, right?",
,Kazumo,"Huh? But got better? Yeah, it got a lot better. They tell me.",
,Lisa,"Great. So what was it like attending the Language School after a full day at the public school? Did you, were you excited? Or did your parents have to force you to go?",
,Kazumo,"It was partly a force, it was partly a force. I think, you know, I don’t know what others will tell you, but… It was not a big force, it was not a, you know, you sort of did things – when your parents told you to do something, you just, you didn’t say “hey, I’m not going to do it,” or “I don’t think I want to do it,” or, you know, if they told you to do it, do it. There was, and so, I think for me it would’ve been mostly that. If you said, well what if you had something, like sports for example, that, well for me, yeah maybe I would’ve turned out for some of the high school sports. Some of my Caucasian friends were involved, and all of that. But work, you know, my dad had a place. If I could help I wanted to help to help there; I did help. Japanese School. There were other things that I found – I don’t think they were necessarily my priorities – but it’s just that, the right thing to do. I better do it, that type of thing.",
,Mary,Would –,
,Lisa,Di- go ahead.,
,Mary,"In your case, you were the eldest son in the family.",
,Kazumo,"Yes, yes.",
,Mary,"Did that carry some more expectations from your parents, do you think? For your behavior and…?",
,Kazumo,"Uh – I don’t know if it carried any greater expectations, I, I know that, I know that there were things that I wanted to do, I don’t think I felt it as “Gee, I better do it because I’m the first boy of the family.” There were things that I did because I was the kid that was ready to take, you know, I mean, like… One of the things that I found myself doing was, I found myself very much liking money. I like, I like. And so Dad wanted me to do it, or maybe let me do it, but it was, like,… I can’t remember when I started it, but it might’ve been like ten year old. That, or maybe even earlier. All the money that came in the cash register would come home, and I would be the one that would count it, roll it up. On Saturdays, I was the one that carried the money down to the bank. Finances was something that, well, I loved, I guess, because I was doing it without no complaints. Maybe, and I personally feel that that helped me a lot in my mathematical abilities. Maybe there’s something else that, because I know that in mathematics in school, not that I’m trying to say, “I’m great” [mimes putting on a crown]. But every time we had anything to do with contests in mathematics, I’d be the first one – I’d be tops, yeah. I mean, there were, you know, I don’t know the grade school, whether you had the same thing where we used to have all of these problems, or anything else, that you – and who’s the first one to get the answer. Well I’m the first one to get the answer, just about. There’s only one other person that even came close to me I think, Yesp, and she usually came in second. But she was Japanese, Japanese.",
,Mary,Is that right?,
,Kazumo,Yeah. [camera zooms out],
,Lisa,"So what kinds of things do you remember about the Language School? Just maybe some of the teachers, and the classes, activities, things like that.",
,Kazumo,"The, you know, if you say “what do you remember about them,” I remember, uh… The classes, how do I, how do I say it? They, being in regular school, and then going to Japanese school, the class arrangements and everything else like that, I didn’t find that much different. You know, you sat at your desk, and all that.",
1:04:59,Kazumo,"You, were we just as observant as far as the teachers were concerned? I think we were. We, we, I think we, there was a tendency when I was young to be more playful in the Japanese schools, I think Teddy, Kawasaki now, but Fujimoto in those days, she probably would’ve said Kaz was a naughty student.",
,Kazumo,"And I don’t know whether, I don’t know if she remembers, but we had a math teacher, aside, not Yamasaki-sensei, but a math teacher named Kato-sensei, Kato, and I remember he used to swing his arm around because he was going to hit you over the head or something. [swings arm over head and whacks head] And I was probably the target of some of those more than some of the others. But I remember those things, I remember as far as, now learning, I know that I was not a good student. I didn’t, I didn’t, I don’t think I was quite as conscientious as a student as the others were. There was another teacher, and I remember these teachers because they were the primary teachers for us, now Kato-sensei. The other one for us was Asada-sensei. And she was a lady teacher, and she was the one that paid me a real complement, which I will remember, which is that she, she sort of indicated that there were others in the class that were more studious than I was, and did a better, were better students. But as far as greatness, and she used the term gokket, for me, which is sort of the leader, one that, and also managing, all that kind of stuff. But she sort of indicated, I was, in the class I was the one that was going to be that, which I didn’t even know what it meant at that time, but which I though was a real compliment. I guess there was a certain… Now Teddy is real complimentary, Teddy, Todaia, she’s real complimentary. She says that I was a smart kid, brain-wise I was, but I can tell you that I wasn’t a very good student.",
,Kazumo,"But as far as Yamasaki-sensei, there’s no question he was the leader, and also he was the one that you looked to when you were looking for… Well, I remember an instance, for example, that out, we were playing baseball out on the side there – and I can’t remember whether it was the baseball or what, but I broke a window in the school. But I don’t recall at that time for sure, but I don’t think I was going to tell anyone that I’d broken it. But anyhow, Yamasaki-sensei knew that I’d broken it. And he told me that one of the important things is to be honest. Okay, make sure that you… And you know, that struck me. And I realized that I’d better do that. Even if no one saw me, I should be honest. That kind of thing.",
,Kazumo,"I remember other things like being a contributing citizen. One that, I can’t remember whether he said it in class and I think he did, but it was in some place I remember him saying, “You know, you’re in the United States, you’re a citizen, you better make sure that you become a good citizen, and don’t feel that you’re an inferior citizen.” And he said – now his point to us, now this is when we’re still young, so you know, little things really impress you, but he said, “Now look at your arm” [pulls up his sleeve to look at his forearm], he says “look at your arm, you’re just as white as all the other people out there.” [points to his forearm] Now that wasn’t one-hundred percent true because a lot of the others might have been a little more dark-skinned, because some of the Niseis are darker. In my case, see, I’m very white, I looked at it, especially having compared it to the others around me. “My God! I’m just as good as anyone else out there!” You know, I’m just, I remember that one occasion as being one where that struck me, and this was when I was, I don’t know how old I was, seven, eight, nine, ten, you know. I was, that stayed with me. That kind of things.",
1:10:41,Kazumo,"Other things about, things you should do, you’re, you know, as far as, make sure that you, what is the quote, what’s the best way to say it? As far as understanding what your parents want, listening to them, those kinds of things. How the family should be, you know. And what your parents are doing, sacrificing, for you. These are the kind of things that, you know, no kid… And I would say that the other teachers did say the same kind of things. But the prin-, Hocho-sensi, the, Yamasaki-sensei, saying that, made a-, I think was one that that really sort of stuck with you.",
,Lisa,"Was there something about his personality? Why do you think that he had such an impact, that his statements had such an impact?",
,Kazumo,"Well, I think the first thing is that somewhere along the line, the principal of a school was… No, that was like God, [raises hands in the air and looks up] you know, I mean, it was someone. That’s understandable though, because I think number one, in Japan, [camera zooms in] the principal of a school, that, that is like, you’re like the mayor of the town, you know, you are it. And so there is that in Japan, now some of that, obviously the way your parents tell you, and all that, makes a difference. But the other thing is that I think, Yamasaki-sensei was, was, he had that aura about him, just he, you knew that he was the boss. He knew that he was, that he was the person. And I have no comparisons to other principals.  And I can’t even compare it to the principals of the public schools. You know, I don’t think I had the same feeling of “here’s Yamasaki-sensei, here’s all the other teachers,” [raises one hand up and places it parallel to the floor, and then places the other hand several inches below it]. Versus the principal of McCarver or anywhere else [makes same gesture]. Because, number one, would the… Yamasaki-sensei, he, you know, you were a small group, they were just a certain amount of students, and he was [draws small circle with hands]. Whereas the principal of a grade school, McCarver or whatever, you had lots of, your contacts were with lot, with the teachers, only the teachers and not really with the principal. I don’t know that I ever got called into the principal’s. I sure had contacts with the teachers. So I think that made a difference. As I say, because, and you know, Dr. Munekata, Teddy Todaia, and all of them probably have a better idea of how they felt about teachers. But for me, of the teachers, I didn’t, I never had Mrs. Koano, I never had Mrs. Hata, as my teacher that I can recall, but I, Asada-sensei was the one that I think I was, you know, I feel I remember [door slams] what she told me a lot better than I do the others.",
,Mary,"What about Mrs. Yamasaki, did you, do you remember her?",
,Kazumo,"Not too much, because hers was the early grades.",
,Mary,Uh-huh.,
,Kazumo,"Very early, and only for a short period that I can recall, so I don’t, I don’t recall hers as much. Even, uh… And as I say, I was not a good student, so maybe some of it is not paying attention, you know? [laughs].",
1:15:02,Lisa,"So, you told the story of Mr. Yamasaki saying, “Look, you’re just as white as the white people, and you, you know, should feel equal.” Do you remember experiencing racial discrimination, [camera zooms in] forms of prejudice in Tacoma growing up?",
,Kazumo,In Tacoma?,
,Lisa,Yeah.,
,Kazumo,"Yeah, experiencing it. But as far as realizing it, maybe not as much. Because you’re growing up with it, but yes. Well, number one, you understood that there were certain places that you couldn’t go to. And there’s a swimming pool but you can’t go there, because you’re not allowed. You knew that. There’s a…I don’t know that you realized it until you got much older, but you realized that there was a little different kind of discrimination, but the discrimination in being able to purchase a house. You know, you realized that the house has to be in your name, because your dad can’t own it. So there were things like that. And there were…there were homes that you knew that people lived in, which were nicer homes. Well, could you go to those nicer homes? Well, I don’t think I realized for sure that you couldn’t go there, but you did realize that, you know, maybe because your parents didn’t have the money, but anyhow, somehow or other, even if you aspired to get there, you can’t get there. You were told that, or you knew that.",
,Kazumo,"I, uh, the other part of it is that over a period of times, the older people, but more so the Isseis, your father’s friends and all that, told you that if you, when you got out, you went to high school, you went to college, you said, “Hey I’m really going to do something, I’m going to go to college and I’m going to get that eng-, that chemical engineering degree…” “What the heck are you going to do that for? You’re not going to be able to find a job anyhow. You know, why don’t you-.” And many Isseis, and now that’s kind of a discrimination in a sense, you can’t get a job. But, turning it around, they would tell me, “Why are you taking engineering? Why are you thinking about taking engineering, when at the least, the worst you could do, take business. At least you can use that and run your dad’s business.” You know, that kind of…and I remember those things being told to me by a number of Isseis, many Isseis. So yes, those things you were aware of.",
,Kazumo,"What I, when you, when I really ran across it was more so after war, and then when I, when you came out, and again there you start to find out that there are certain barbershops that really don’t want to handle you, there are certain [clunking and jingling in the background] places that you, well, looking for a place to live when you’re going to go to school, no, you can’t have that.",
,Kazumo,"The other kind of things that you start to realize is that you find stories later, for example, that when, in the Chicago area, working for a company, you go out looking for a home. Well, in the Chicago area, you could find homes, you could buy a home, because others had done it. But I went out to, [coughs] out to the suburbs, this is now 1954 – 1953, 1954 – we started looking for a house out in the suburbs, and in the suburbs, you knew that there was discrimination. You knew that others were experiencing the fact that – but that didn’t bother me, I was still going out there, I was looking. And found a house, in a community that, where there was two other Niseis, but one was there because their parents was working for one of the estates, a rich estate, the other one was, they had a business there.",
1:20:00,Kazumo,"So I was, but as far as I knew, there was no problem. I mean, they sold me the house, we moved into the house. But later I found out that the builder had gone down to my company, and asked about what sort of a person is Kaz Horita, what’s he like, and all that. That came later. So when you asked the question about how was it when I moved out to Pennsylvania, I might have had something like that, I don’t know, but there I had a real estate agent who was—already knew the situation.",
,Mary,"When you got that message from the Issei about “Well, you’re going to come back and work for your father, or whatever, don’t bother with college,” how did you and your friends react to that? Did you think, did you believe them? Or did you think, I’m going to be something different, or…",
,Kazumo,"Well, see, in my case, I had already made my plans. You know, I mean, as things were progressing that way, and I saw the experience of a lot of others, and I saw the experience of people that … My, my... When I got out of, see when I got out of high school I went to the College of Puget Sound for one year. Then I went to the University of Washington, and I was there when war broke out. So it was only a very short time that I was at the University of Washington, but my plans were that – by that time, at least – my plans were that I would still continue with chemical engineering, but that I would leave Washington earlier, or I would finish Washington, graduate school I would go out, come out to the east. Because I felt that there was a possibility – why did I feel that there was a possibility? Well, number one, it was because I heard that things in Washington, California, Oregon – California particularly – lousy, because there was just too much discrimination out there. But if you moved somewhere else, there was a, you know, you had a chance. And so, I was, in fact I was looking at Wisconsin, already in those days, because Wisconsin was considered the second best chemical engineering school in the United States. There was a, there was a fellow who ran the Wisconsin chemical engineering, I can’t think of his name, I was going to say it’s Hogan, I think was his name, or he was Watson, I can’t remember, one or the other, Hogan or Watson. Anyhow, that was… But I had plans, let’s put it that way. And so it still hadn’t changed my mind.",
,Mary,And you were at University of Washington when the war broke out.,
,Kazumo,"Right, yes.",
,Mary,"Do you remember, what do you remember about that time?",
,Kazumo,"Well, you mean before that? See, I was in ROTC at that time, too. So I keep telling my friends that if I would’ve – and I’m going to get back to answer your question, but – I was in the ROTC and so if I would’ve stayed in the ROTC I would’ve become an officer, and I would’ve been an officer in the army, but with the way things turned out, not only was I not an officer, but they took my citizenship away from me – this is what I tell the people – that they took my citizenship away from me, but that they said “Well, we’ll take you anyhow.” They took me, went into the service, and after my basics I was shipped up to Fort Snelling, where I was going to become a military intelligence person, but when I got up there, after some period of time, they decided… Well, more than that, they decided, I was stalled in my going towards my language part of it, because I got involved in becoming one of the cadres up there, temporarily, and so I worked for, eventually, a fellow by the name of Captain Lloyd. Well Captain Lloyd had spent time in the theater, the Asian Theater, and as an officer had been shipped back there, and now he was here in charge of the group that, Company A, where they were the ones that trained the officers for the military intelligence.",
1:25:15,Kazumo,"Well anyhow, Captain Lloyd said, “Kaz, you shouldn’t be here. You should be closer to the technical side of things. You’ve got a technical training, you should be in the tech. I’m going to put your name in for officer’s training for chemical warfare.” So he did that. Well he got a, essentially information back that “We aren’t taking Japanese orien- ancestry people for officer’s training in chemical warfare.” So, but he didn’t give up at that point. He said, “I’m going to then find out where else we can get you.” So he finally got me into Fort Meyer, Virginia, where there is a group that takes you, and with your technical background, they ship you then to somewhere where your talents can be used. And I got shipped to Wright Field and became a part of the Air Force materials testing, where we, what we did was we checked on equipment used by the Air Force, as to how they’ll function. So I got into materials testing where we tested instruments, equipment, etc. under environmental conditions: high temperature, low temperature, and the sand, essentially. You know, how those things would affect the… So that’s where I spent my time, but anyhow, my story got long as to what happened, but that’s kind of how things got… Now what was your question?",
,Mary,"Well, you were at University of Washington, I guess when…",
,Kazumo,"Yeah, oh you asked, you asked about that, yeah. And so I guess, I guess, my long story is that if I would’ve stayed in there I would have become an officer, through that, but now I had a chance to become an officer through chemical warfare, but none of it, I fell out of both ends of it.",
,Lisa,So do you remember where you were when you heard about Pearl Harbor?,
,Kazumo,"Yes, I do, I was in a bowling alley.",
,Lisa,Oh.,
,Kazumo,"We were bowling. I’m trying to think who else…I don’t think you’ve spoken to…most of…all of…all the people I was bowling with passed away. Ben Ichioka, Ben Tsumada, who else was with us? Maybe Mack Hamiguchi was with us, yeah, I think, none of them are alive now. But yeah, I, we were in a bowling alley, and we heard about it. So all of us, of course, went home. And then we just waited to see what was going to happen.",
,Mary,Were you in Tacoma?,
,Kazumo,"Yes, I was in Tacoma. I happened to be back home on a weekend.",
,Lisa,"Oh, okay.",
,Kazumo,"And so then, they next day we hadn’t heard what to do, or at least our family hadn’t, so I took the bus and I went to Seattle, back to go to University, and in fact, I didn’t even get to the school, because I was staying with my uncle, uncle and aunt, when I was going to col- university, and Dad called up and said, “You know, I think you’d better get, come home, because we’re not sure what funds, and all that, what’s going—how it’s going to be.” Because they were sta-, they were making it so that maybe non-citizens especially couldn’t use their, take their money out, and all. So anyhow, he said “You’d better come home.” So I then turned around and came home. But I know that I was, my first worry was whether I could get on the bus from Tacoma to go back to Seattle, which I was able to do, then the next question was whether I was going to be able to go back. But again, I don’t recall that I had any real problem, I think that most of my problems was in my head, that I was “gee gosh, am I going to get on the bus?” Because it wasn’t much after that that we got the curfew rules that we were not able to go, you know, go more than five miles, or whatever it was.",
,Mary,How did that impact your father’s business? The five-mile radius?,
1:29:50,Kazumo,"Uh, not, his, most of his business was right in town; he wasn’t the one that was going out. Now there was, you know, I can’t remember as far as vegetables that he bought from the farmers; the farmers were able to bring it in, as far as I know. Obviously, I think that some of those things were loose enough that you were able to take care of those things. We, we did a lot of deliveries. In fact, that was where I saw some of these nice houses, and all that. But we delivered the fru- produce that they bought. In fact, I was a good delivery boy. So, did a lot of that.",
,Lisa,"And then when the order came for relocation, what happened and what happened to all the family business, and the house, well and property?",
,Kazumo,"The, when that order came, of course we were, we weren’t sure what was going to happen, but with Bainbridge Island, you know, before us, that really got no time at all, and they had to… As far as business was concerned, Dad, I don’t know that he even really tried, but I don’t, I think he knew that no one was about to buy his business, because why would they buy it? All they have to do was make sure that he moved out and then they’d take over. And so we had both locations, we operated both locations until just about the finish, he sold – and got very little – but he got rid of his inventory. As far as some of the things we had, I do remember that we had a brand-new Pontiac, but he had to sell that at quite a loss, and I can’t remember, I think he paid seven-hundred dollars for it, and I think he must have got rid of it then for a few hundred. We got rid of some – I can’t remember whether we got rid of much more than that, though, because we did store a lot of it with Mr. Schreiber. We also rented out the house, it was taken over, taken by our neighbor, who rented it to one of his family, I think, or something like that. But anyhow, that was rented out. We eventually sold it.",
,Mary,Was that after the war?,
,Kazumo,After the war. Yeah.,
,Mary,Uh huh. And it was in your name?,
,Kazumo,Yes.,
,Lisa,So the neighbors were upstanding about it and sent rent--?,
,Kazumo,"Yeah, we didn’t have any damage, you know, on it and we got the rent, yeah.",
,Lisa,That’s great. There’s a all the bad stories around those arrangements.,
,Kazumo,"Yes, yeah, yeah. We had, I might mention that when the orders came for us to move, one thing is that Dad had a possibility of taking the family out, somewhere out of that zone that... The fire chief of Tacoma was a good customer of ours. And we used to see him all the time. Captain Pentlen was his name. Cap. Pentlen came to Dad and said, “I will escort you, if you want to, escort your family, take them out to Oregon, Idaho, if you’d want to do that.” And Dad thought about it, I guess, but he decided against it.",
,Kazumo,"The fellow that owned the Chinese restaurant that was on 15th and Broadway, the biggest Chinese restaurant in Tacoma, we used to supply him. We used to supply the Chinese restaurants around, with their vegetable needs. So he came to Dad and said he would like to have Dad as a partner to open up a Chinese restaurant in Ontario, Oregon, or one of those Eastern Oregon towns. And again Dad thought about that, but I would’ve been running a restaurant now. [laughter] But anyhow, we again didn’t do that. [camera zooms in then out] In fact, his name was George Wong, I think, that owned the restaurant.",
1:35:01,Lisa,The Wong Restaurant.,
,Kazumo,"Well it wasn’t the Wong Restaurant, it had a different name from that – I can’t remember the name any more. But, oh it was, I used to deliver the, I wasn’t the only one, because we had a fellow, we had a fellow that we hired that did our delivery, another fellow. We had, we had quite a number of people that worked for Dad. And anyhow, but I recall delivering – when I did the delivery – where I’d go to the restaurant and bring the stuff in, and they would slice off their pork, you know the chashu, they call it…",
,Lisa,"Yeah, yeah, I know it.",
,Kazumo,"Just, ohhh, it was so good.",
,Lisa,So good?,
,Kazumo,"They’d give me slices, “Here, have some.” Oh that was so good.",
,Lisa,Delicious.,
,Kazumo,"I also remember some experience in delivery. There was one Chinese restaurant that was up on Tacoma Avenue, and it was somewhere between 9th and 11th, or maybe 11th  and 13th, probably 9th and 11th. I can’t remember the name of it again, too, but what they had was one of these hatches, you know, on the floor. [gestures as if opening a floor-mounted trap door]. And they stored it in that. The basement was down below that. They stored it in there, so they’d pull up the hatch [mimes pulling up the door and placing something in it]. And I remember when war broke out between China and Japan, or there was - back around what, ’37, or something like that. Well anyhow, at that time, I’m delivering, and I’m worried that when I deliver, put it in the basement, the hatch would close on me. [general laughter] Reco- recollections.",
,Lisa,Yes.,
,Kazumo,But I do remember that.,
,Mary,What is your…go ahead.,
,Kazumo,"No I, uh, get way off the story.",
,Mary,What did your parents do after they were released from the camp?,
,Kazumo,"My parents, uh. First, he wasn’t sure where – I was, I was, well, at that time I was in the service. When he, he wasn’t really released, you know, they were just told they could get out any time they wanted. But he knew that time was coming for him, that he’d better find something else to do. And I was, and my brother was in the service. My brother, by the way, had gone to Washington State College, from camp. So he was in Washington State. And then he was in the service. He went in the service before I did. And by the way, my brother was a pretty good baseball player especially, because he played on the Washington State College baseball var-, he was on the varsity team for that college. But, and then my sister was in Chicago. So my dad wasn’t sure what he wanted to do, but he, I know, in fact I, I went with him – and I can’t remember, I must have had a leave from the service, or something like that, or school or something, I can’t remember exactly what the timing was – but this was very early when the, after the Fujimotos had moved back, and opened up the… Because I remember seeing Teddy and all of them at that time. But essentially, we went back to Tacoma – his idea was maybe he would want to start business again – and so that was maybe his first option. But then he asked the kids, the boys, would we want to go back, start up a business. And all three of us said no. Essentially we were all set on our – I was a chemical engineer, my brother was an electrical engineer at the town, my younger brother was an architectural engineer. Now he was still in school at that time, he was just a, you know, what, not even ten years old at that time, you know, when Dad was talking about moving.",
,"So, having all of this occur, he decided that, well, you, didn’t think he wants to back to Tacoma, but now where does he go? And as an interim thing, and with an idea maybe he’d settle there, he went to Ontario, Oregon. Well why did he go to Ontario, Oregon? We haven’t gotten into that part of the story, but for quite a while, gee gosh, I don’t remember what year but it would’ve been, mid-thirties I would think, yeah mid-thirties, maybe early-thirties, one of the families that was in Tacoma had moved back to Japan.",,
,(01:40:11),,
,"He happened to be again, this fellow happened to be from Fukui-ken. The area of my dad. And they had a daughter who was graduating school in Japan. His father – her father wanted her to come to the United States, and asked my dad if he would take her, so she became our sister, more or less. And so we had her in our family for a long time. And she had gotten married in camp, and they were in Ontario, Oregon. And so that’s why my dad and mom, and my younger brother, who was still with them, went to Ontario, Oregon, for a fairly short period of time, I don’t know, six months, or something like that. And then, I guess they finally decided, well, might as well go to Chicago, because at least there – Dad wasn’t going to farm or anything else like that in Ontario, Oregon. So, so they, because my sister was still in Chicago at that time, I should say still, but was in Chicago by that time. So then she went out looking for an apartment and they, and then they came out. And so that’s kinda how Dad decided where he was going to go, and so…",,
,Mary,But there was some thought of going back to Tacoma.,
,Kazumo,"Yes. Yes, if the boys would’ve said, “Yeah, we’ll go back to Tacoma, and start business with him.” Because he wasn’t going to do that at his age without some knowledge that someone was going to take, take over after that.",
,Lisa,"Do you think it was because you had the house there, or…? Because many people didn’t even consider going back to Tacoma.",
,Kazumo,"No, I think my dad felt that… See, he had a, he had a pretty good business, and I, you know, I believe I’m right in saying that of all the produce people – and we had lots of produce markets along the highways and everything else – that Dad’s market did more business than anyone else. He, he had a pretty good business going. And so I think, and, and he felt at that time, he felt comfortable that if he could have even one of the kids saying “Yeah, you know we’ll move back with you and start it up with you,” he felt comfortable that within a few years, you know. But he didn’t want to last – to do that forever.",
,Lisa,What did he do then in Chicago?,
,Kazumo,"He worked, he worked as a utility person, you know, more clean up and things like that, for a fac-, a plant, a plant for not too long, because – well, not too long, I don’t know, five years or something like that, maybe, a little bit. But I don’t really know exactly how many years.",
,Mary,"And what happened to the things that Mr. Schreiber kept for your family, you know?",
,Kazumo,"You know, most of that, because now we weren’t going back, some, some of that was, I can’t, can’t remember whether – her name was Teru, and this la- this gal who used to live with us – but she might have taken some of those things, and stuff. But I know, and I really can’t tell you exactly what they did, how they got rid of it. I, since I was away from them so much, but when, the only time I got back with Dad a lot was when… When he moved to Chicago, and I in turn got out of the service, Dad and I spent quite a bit of time looking for what we could do. So then we bought an apartment building, not a big one, and then we looked for another one, and bought another one, so I, I was spending time with him, you know, bus- kind of business type. And, and again he had, because I was the oldest son, you know, I, I had – a lot of his funds were tied with my name.",
,Lisa,"Well this is kind of a broad question, but as you know, Tacoma’s Japanese language school was non-denominational. And a lot of the other schools on the West Coast were started by either the Buddhist Church or the Methodist Church. So as you kind of reflect back on the language school in particular, when you were growing up, do you think that that mattered in any way, what kind of role did the language school play in the community, and in your life?",
1:45:03,Kazumo,"Well, I think, you know, I really didn’t realize that the other cit-, towns, cities like Seattle and them, was org-, you know, the sponsoring group was a church, or something like that. I, I, I read that, and so then I asked Grace, for example, she’s San Francisco, my wife. And, you know, there’s some orientation that way. Seattle had an orientation that way, but what, what difference does that make? I don’t think I sensed any real difference. In fact, you know, now thinking back on it, I think we, it was very beneficial for us that it was not church oriented. I think it gave us an opportunity maybe… See, because when you think about it, here, here’s the town, 800 total population, you know that was at the end. Now I realize that before that it was up to 2000, and 2000-something. But it was, it had cut down to where it was about 800 or so. And to have qualified teachers for all of that, seems to me that the fact that we had a single entity, rather than a Methodist Church, a Baptist Church, and a Buddhist Church, having its own classes and all that, it was a big benefit to us. I mean, we got a better education, I think, because of it, I feel.",
,Kazumo,"I, there was some kind of, in your questions, whether there was any – not conflicts – but what, people that belong to the Buddhist Church and the Methodist Church, you know, how, how friendly were they, and all that. You know, again, for me, I, I, --and I believe it’s true for most of the people--that we didn’t really care about the difference. We really didn’t know the difference. And, in fact, in my case, I have to admit that I’m a very poor religious person. I, when I lived in 19th and Fawcett, which was my younger years, I was going to the Methodist Church. And all of a sudden, someone who’s very, very involved in the Methodist Church since that time, but was at the Buddhist Church, Mask, Masaji Toki, has that name come up at all?",
,Lisa,Uhh.,
